#chrom	name	symbol	geneName	locus_type
chrX	HGNC:54988	PABPN1P1	PABPN1 pseudogene 1	pseudogene
chrX	HGNC:6064	INGX	"inhibitor of growth family, X-linked (pseudogene)"	pseudogene
chrX	HGNC:54990	SOCS6P1	SOCS6 pseudogene 1	pseudogene
chrX	HGNC:8127	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	gene with protein product
chrX	HGNC:15805	GCNA	germ cell nuclear acidic peptidase	gene with protein product
chrX	HGNC:4540	CXCR3	C-X-C motif chemokine receptor 3	gene with protein product
chrX	HGNC:48577	LINC00891	long intergenic non-protein coding RNA 891	"RNA, long non-coding"
chrX	HGNC:30891	CXorf49	chromosome X open reading frame 49	gene with protein product
chrX	HGNC:34229	CXorf49B	chromosome X open reading frame 49B	gene with protein product
chrX	HGNC:33737	NHSL2	NHS like 2	gene with protein product
chrX	HGNC:48041	RNU6-1078P	"RNA, U6 small nuclear 1078, pseudogene"	pseudogene
chrX	HGNC:31817	RPS26P11	ribosomal protein S26 pseudogene 11	pseudogene
chrX	HGNC:29430	RTL5	retrotransposon Gag like 5	gene with protein product
chrX	HGNC:8992	PIN4	"peptidylprolyl cis/trans isomerase, NIMA-interacting 4"	gene with protein product
chrX	HGNC:46404	RN7SL388P	"RNA, 7SL, cytoplasmic 388, pseudogene"	pseudogene
chrX	HGNC:20794	ERCC6L	"ERCC excision repair 6 like, spindle assembly checkpoint helicase"	gene with protein product
chrX	HGNC:10424	RPS4X	ribosomal protein S4 X-linked	gene with protein product
chrX	HGNC:1986	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1	gene with protein product
chrX	HGNC:13315	HDAC8	histone deacetylase 8	gene with protein product
chrX	HGNC:48561	RNU2-68P	"RNA, U2 small nuclear 68, pseudogene"	pseudogene
chrX	HGNC:8925	PHKA1	phosphorylase kinase regulatory subunit alpha 1	gene with protein product
chrX	HGNC:54991	MATR3P1	MATR3 pseudogene 1	pseudogene
chrX	HGNC:40446	PHKA1-AS1	PHKA1 antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:54564	CAPZA1P3	CAPZA1 pseudogene 3	pseudogene
chrX	HGNC:48454	RNU1-112P	"RNA, U1 small nuclear 112, pseudogene"	pseudogene
chrX	HGNC:31686	DMRTC1B	DMRT like family C1B	gene with protein product
chrX	HGNC:31964	FAM226B	family with sequence similarity 226 member B	"RNA, long non-coding"
chrX	HGNC:52640	FAM236B	family with sequence similarity 236 member B	gene with protein product
chrX	HGNC:52642	FAM236D	family with sequence similarity 236 member D	gene with protein product
chrX	HGNC:13910	DMRTC1	DMRT like family C1	gene with protein product
chrX	HGNC:52641	FAM236C	family with sequence similarity 236 member C	gene with protein product
chrX	HGNC:44268	FAM236A	family with sequence similarity 235 member A	gene with protein product
chrX	HGNC:28544	FAM226A	family with sequence similarity 226 member A	"RNA, long non-coding"
chrX	HGNC:50345	PABPC1L2B-AS1	PABPC1L2B antisense RNA 1 (head to head)	"RNA, long non-coding"
chrX	HGNC:31852	PABPC1L2B	poly(A) binding protein cytoplasmic 1 like 2B	gene with protein product
chrX	HGNC:27989	PABPC1L2A	poly(A) binding protein cytoplasmic 1 like 2A	gene with protein product
chrX	HGNC:31706	NAP1L6P	"nucleosome assembly protein 1 like 6, pseudogene"	pseudogene
chrX	HGNC:7638	NAP1L2	nucleosome assembly protein 1 like 2	gene with protein product
chrX	HGNC:50522	TOMM20P4	TOMM20 pseudogene 4	pseudogene
chrX	HGNC:54992	LRRFIP2P1	LRRFIP2 pseudogene 1	pseudogene
chrX	HGNC:39029	YWHAZP8	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 8	pseudogene
chrX	HGNC:48007	RNU6-1044P	"RNA, U6 small nuclear 1044, pseudogene"	pseudogene
chrX	HGNC:1808	CDX4	caudal type homeobox 4	gene with protein product
chrX	HGNC:39258	MORF4L1P6	mortality factor 4 like 1 pseudogene 6	pseudogene
chrX	HGNC:43837	MAP2K4P1	mitogen-activated protein kinase kinase 4 pseudogene 1	pseudogene
chrX	HGNC:36831	RPL7P53	ribosomal protein L7 pseudogene 53	pseudogene
chrX	HGNC:1934	CHIC1	cysteine rich hydrophobic domain 1	gene with protein product
chrX	HGNC:42169	SEPHS1P4	selenophosphate synthetase 1 pseudogene 4	pseudogene
chrX	HGNC:12377	TSIX	"TSIX transcript, XIST antisense RNA"	"RNA, long non-coding"
chrX	HGNC:12810	XIST	X inactive specific transcript	"RNA, long non-coding"
chrX	HGNC:31124	FXYD6P3	FXYD domain containing ion transport regulator 6 pseudogene 3	pseudogene
chrX	HGNC:37191	JPX	"JPX transcript, XIST activator"	"RNA, long non-coding"
chrX	HGNC:37190	FTX	"FTX transcript, XIST regulator"	"RNA, long non-coding"
chrX	HGNC:6506	RPSAP14	ribosomal protein SA pseudogene 14	pseudogene
chrX	HGNC:54993	SHISA5P2	SHISA5 pseudogene 2	pseudogene
chrX	HGNC:54994	AARSD1P1	AARSD1 pseudogene 1	pseudogene
chrX	HGNC:39565	UHRF2P1	ubiquitin like with PHD and ring finger domains 2 pseudogene 1	pseudogene
chrX	HGNC:42171	DDX3P1	DEAD-box helicase 3 pseudogene 1	pseudogene
chrX	HGNC:42172	DDX3P2	DEAD-box helicase 3 pseudogene 2	pseudogene
chrX	HGNC:7117	MKRN5P	"makorin ring finger protein 5, pseudogene"	pseudogene
chrX	HGNC:31716	ATP5MKP1	ATP5MK pseudogene 1	pseudogene
chrX	HGNC:17080	BMP2KL	BMP2 inducible kinase like (pseudogene)	pseudogene
chrX	HGNC:42366	RAB11FIP1P1	RAB11 family interacting protein 1 pseudogene 1	pseudogene
chrX	HGNC:32793	MIR421	microRNA 421	"RNA, micro"
chrX	HGNC:33665	MIR374B	microRNA 374b	"RNA, micro"
chrX	HGNC:38907	MIR374C	microRNA 374c	"RNA, micro"
chrX	HGNC:46664	RN7SL648P	"RNA, 7SL, cytoplasmic 648, pseudogene"	pseudogene
chrX	HGNC:32531	MIR545	microRNA 545	"RNA, micro"
chrX	HGNC:31788	MIR374A	microRNA 374a	"RNA, micro"
chrX	HGNC:31749	ZCCHC13	zinc finger CCHC-type containing 13	gene with protein product
chrX	HGNC:36713	RPS6P26	ribosomal protein S6 pseudogene 26	pseudogene
chrX	HGNC:46806	RN7SL790P	"RNA, 7SL, cytoplasmic 790, pseudogene"	pseudogene
chrX	HGNC:39563	THAP12P1	THAP domain containing 12 pseudogene 1	pseudogene
chrX	HGNC:36602	RPS7P14	ribosomal protein S7 pseudogene 14	pseudogene
chrX	HGNC:10923	SLC16A2	solute carrier family 16 member 2	gene with protein product
chrX	HGNC:39543	HNRNPA1P25	heterogeneous nuclear ribonucleoprotein A1 pseudogene 25	pseudogene
chrX	HGNC:8560	PABPC1P3	poly(A) binding protein cytoplasmic 1 pseudogene 3	pseudogene
chrX	HGNC:13429	RLIM	"ring finger protein, LIM domain interacting"	gene with protein product
chrX	HGNC:47293	RNU6-330P	"RNA, U6 small nuclear 330, pseudogene"	pseudogene
chrX	HGNC:29433	NEXMIF	neurite extension and migration factor	gene with protein product
chrX	HGNC:48	ABCB7	ATP binding cassette subfamily B member 7	gene with protein product
chrX	HGNC:28334	UPRT	uracil phosphoribosyltransferase homolog	gene with protein product
chrX	HGNC:51562	BUD31P2	BUD31 homolog pseudogene 2	pseudogene
chrX	HGNC:47525	RNU6-562P	"RNA, U6 small nuclear 562, pseudogene"	pseudogene
chrX	HGNC:54603	TERF1P7	TERF1 pseudogene 7	pseudogene
chrX	HGNC:20342	ZDHHC15	zinc finger DHHC-type palmitoyltransferase 15	gene with protein product
chrX	HGNC:36006	RPL21P134	ribosomal protein L21 pseudogene 134	pseudogene
chrX	HGNC:41976	PCNPP4	PEST containing nuclear protein pseudogene 4	pseudogene
chrX	HGNC:18615	BRAFP1	BRAF pseudogene 1	pseudogene
chrX	HGNC:23318	TTC3P1	tetratricopeptide repeat domain 3 pseudogene 1	pseudogene
chrX	HGNC:24935	MAGEE2	MAGE family member E2	gene with protein product
chrX	HGNC:37638	SAR1AP4	secretion associated Ras related GTPase 1A pseudogene 4	pseudogene
chrX	HGNC:54995	FOXN3P2	FOXN3 pseudogene 2	pseudogene
chrX	HGNC:55001	ARL5AP5	ARL5A pseudogene 5	pseudogene
chrX	HGNC:28790	PBDC1	polysaccharide biosynthesis domain containing 1	gene with protein product
chrX	HGNC:54996	MMADHCP1	MMADHC pseudogene 1	pseudogene
chrX	HGNC:47830	RNU6-867P	"RNA, U6 small nuclear 867, pseudogene"	pseudogene
chrX	HGNC:6543	LDHBP2	lactate dehydrogenase B pseudogene 2	pseudogene
chrX	HGNC:24934	MAGEE1	MAGE family member E1	gene with protein product
chrX	HGNC:43408	RNA5SP508	"RNA, 5S ribosomal pseudogene 508"	pseudogene
chrX	HGNC:50347	TRAPPC13P1	trafficking protein particle complex 13 pseudogene 1	pseudogene
chrX	HGNC:50346	MIR325HG	MIR325 host gene	"RNA, long non-coding"
chrX	HGNC:31878	MIR384	microRNA 384	"RNA, micro"
chrX	HGNC:31768	MIR325	microRNA 325	"RNA, micro"
chrX	HGNC:43409	RNA5SP509	"RNA, 5S ribosomal pseudogene 509"	pseudogene
chrX	HGNC:52300	SPRYD7P1	SPRY domain containing 7 pseudogene 1	pseudogene
chrX	HGNC:3672	FGF16	fibroblast growth factor 16	gene with protein product
chrX	HGNC:886	ATRX	ATRX chromatin remodeler	gene with protein product
chrX	HGNC:31071	FABP5P15	fatty acid binding protein 5 pseudogene 15	pseudogene
chrX	HGNC:28880	MAGT1	magnesium transporter 1	gene with protein product
chrX	HGNC:47817	RNU6-854P	"RNA, U6 small nuclear 854, pseudogene"	pseudogene
chrX	HGNC:46476	RN7SL460P	"RNA, 7SL, cytoplasmic 460, pseudogene"	pseudogene
chrX	HGNC:2291	COX7B	cytochrome c oxidase subunit 7B	gene with protein product
chrX	HGNC:869	ATP7A	ATPase copper transporting alpha	gene with protein product
chrX	HGNC:55883	C4orf46P2	C4orf46 pseudogene 2	pseudogene
chrX	HGNC:21731	PGAM4	phosphoglycerate mutase family member 4	gene with protein product
chrX	HGNC:8896	PGK1	phosphoglycerate kinase 1	gene with protein product
chrX	HGNC:17306	TAF9B	TATA-box binding protein associated factor 9b	gene with protein product
chrX	HGNC:35452	FNDC3CP	"fibronectin type III domain containing 3C, pseudogene"	pseudogene
chrX	HGNC:17451	CYSLTR1	cysteinyl leukotriene receptor 1	gene with protein product
chrX	HGNC:39378	HMGN1P34	high mobility group nucleosome binding domain 1 pseudogene 34	pseudogene
chrX	HGNC:44890	UBE2V1P7	UBE2V1 pseudogene 7	pseudogene
chrX	HGNC:22997	RTL3	retrotransposon Gag like 3	gene with protein product
chrX	HGNC:48738	PPATP2	phosphoribosyl pyrophosphate amidotransferase pseudogene 2	pseudogene
chrX	HGNC:4478	LPAR4	lysophosphatidic acid receptor 4	gene with protein product
chrX	HGNC:36817	RPL7P54	ribosomal protein L7 pseudogene 54	pseudogene
chrX	HGNC:38280	MIR4328	microRNA 4328	"RNA, micro"
chrX	HGNC:19906	P2RY10	P2Y receptor family member 10	gene with protein product
chrX	HGNC:32924	P2RY10BP	"P2Y receptor family member 10B, pseudogene"	pseudogene
chrX	HGNC:30245	GPR174	G protein-coupled receptor 174	gene with protein product
chrX	HGNC:50463	CTHRC1P1	collagen triple helix repeat containing 1 pseudogene 1	pseudogene
chrX	HGNC:13340	KIF4CP	"kinesin family member 4C, pseudogene"	pseudogene
chrX	HGNC:6173	ITM2A	integral membrane protein 2A	gene with protein product
chrX	HGNC:55002	CORO1CP1	CORO1C pseudogene 1	pseudogene
chrX	HGNC:11600	TBX22	T-box transcription factor 22	gene with protein product
chrX	HGNC:49380	CHMP1B2P	"charged multivesicular body protein 1B2, pseudogene"	pseudogene
chrX	HGNC:28399	TENT5D	terminal nucleotidyltransferase 5D	gene with protein product
chrX	HGNC:48750	HNRNPH3P1	heterogeneous nuclear ribonucleoprotein H3 pseudogene 1	pseudogene
chrX	HGNC:54789	WBP11P3	WBP11 pseudogene 3	pseudogene
chrX	HGNC:4924	HK2P1	hexokinase 2 pseudogene 1	pseudogene
chrX	HGNC:17342	BRWD3	bromodomain and WD repeat domain containing 3	gene with protein product
chrX	HGNC:55003	PSMA1P1	PSMA1 pseudogene 1	pseudogene
chrX	HGNC:47456	RNU6-493P	"RNA, U6 small nuclear 493, pseudogene"	pseudogene
chrX	HGNC:12671	VDAC1P1	voltage dependent anion channel 1 pseudogene 1	pseudogene
chrX	HGNC:47958	RNU6-995P	"RNA, U6 small nuclear 995, pseudogene"	pseudogene
chrX	HGNC:8013	HMGN5	high mobility group nucleosome binding domain 5	gene with protein product
chrX	HGNC:10823	SH3BGRL	SH3 domain binding glutamate rich protein like	gene with protein product
chrX	HGNC:55004	PDK1P2	PDK1 pseudogene 2	pseudogene
chrX	HGNC:47937	RNU6-974P	"RNA, U6 small nuclear 974, pseudogene"	pseudogene
chrX	HGNC:55005	EIF3JP1	EIF3J pseudogene 1	pseudogene
chrX	HGNC:36109	RPL22P22	ribosomal protein L22 pseudogene 22	pseudogene
chrX	HGNC:55006	EIF3MP1	EIF3M pseudogene 1	pseudogene
chrX	HGNC:44081	ATG4AP1	autophagy related 4A cysteine peptidase pseudogene 1	pseudogene
chrX	HGNC:9217	POU3F4	POU class 3 homeobox 4	gene with protein product
chrX	HGNC:55007	POMPP1	POMP pseudogene 1	pseudogene
chrX	HGNC:38500	TERF1P4	TERF1 pseudogene 4	pseudogene
chrX	HGNC:2582	CYLC1	cylicin 1	gene with protein product
chrX	HGNC:10435	RPS6KA6	ribosomal protein S6 kinase A6	gene with protein product
chrX	HGNC:35355	MIR548I4	microRNA 548i-4	"RNA, micro"
chrX	HGNC:26411	HDX	highly divergent homeobox	gene with protein product
chrX	HGNC:37957	TEX16P	"testis expressed 16, pseudogene"	pseudogene
chrX	HGNC:42923	SETP4	SET pseudogene 4	pseudogene
chrX	HGNC:28656	UBE2DNL	ubiquitin conjugating enzyme E2 D N-terminal like (pseudogene)	pseudogene
chrX	HGNC:24009	APOOL	apolipoprotein O like	gene with protein product
chrX	HGNC:27992	SATL1	spermidine/spermine N1-acetyl transferase like 1	gene with protein product
chrX	HGNC:13128	ZNF711	zinc finger protein 711	gene with protein product
chrX	HGNC:13711	POF1B	POF1B actin binding protein	gene with protein product
chrX	HGNC:35373	MIR1321	microRNA 1321	"RNA, micro"
chrX	HGNC:51532	SFR1P2	SFR1 pseudogene 2	pseudogene
chrX	HGNC:1940	CHM	CHM Rab escort protein	gene with protein product
chrX	HGNC:31867	MIR361	microRNA 361	"RNA, micro"
chrX	HGNC:48849	NDUFA5P7	NADH:ubiquinone oxidoreductase subunit A5 pseudogene 7	pseudogene
chrX	HGNC:49554	STIP1P3	stress induced phosphoprotein 1 pseudogene 3	pseudogene
chrX	HGNC:44567	TPMTP4	thiopurine S-methyltransferase pseudogene 4	pseudogene
chrX	HGNC:16814	DACH2	dachshund family transcription factor 2	gene with protein product
chrX	HGNC:37904	EEF1A1P29	eukaryotic translation elongation factor 1 alpha 1 pseudogene 29	pseudogene
chrX	HGNC:37978	GEMIN8P3	gem nuclear organelle associated protein 8 pseudogene 3	pseudogene
chrX	HGNC:44621	FCF1P9	FCF1 pseudogene 9	pseudogene
chrX	HGNC:45269	COPS8P1	COP9 signalosome subunit 8 pseudogene 1	pseudogene
chrX	HGNC:6355	KLHL4	kelch like family member 4	gene with protein product
chrX	HGNC:31464	RPSAP15	ribosomal protein SA pseudogene 15	pseudogene
chrX	HGNC:55008	RPL34P36	RPL34 pseudogene 36	pseudogene
chrX	HGNC:29757	MRPS22P1	mitochondrial ribosomal protein S22 pseudogene 1	pseudogene
chrX	HGNC:55010	TMEM184CP1	TMEM184C pseudogene 1	pseudogene
chrX	HGNC:1489	CAPZA1P1	CAPZA1 pseudogene 1	pseudogene
chrX	HGNC:2332	CPXCR1	CPX chromosome region candidate 1	gene with protein product
chrX	HGNC:38734	SRIP2	sorcin pseudogene 2	pseudogene
chrX	HGNC:18570	TGIF2LX	TGFB induced factor homeobox 2 like X-linked	gene with protein product
chrX	HGNC:55011	STAU2P1	STAU2 pseudogene 1	pseudogene
chrX	HGNC:21410	USP12PX	USP12 pseudogene X-linked	pseudogene
chrX	HGNC:38484	RNF19BPX	ring finger protein 19B pseudogene X-linked	pseudogene
chrX	HGNC:44894	UBE2V1P9	UBE2V1 pseudogene 9	pseudogene
chrX	HGNC:47518	RNU6-555P	"RNA, U6 small nuclear 555, pseudogene"	pseudogene
chrX	HGNC:31845	PABPC5-AS1	PABPC5 antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:13629	PABPC5	poly(A) binding protein cytoplasmic 5	gene with protein product
chrX	HGNC:44631	SERBP1P4	SERPINE1 mRNA binding protein 1 pseudogene 4	pseudogene
chrX	HGNC:8656	PCDH11X	protocadherin 11 X-linked	gene with protein product
chrX	HGNC:48519	RNU2-26P	"RNA, U2 small nuclear 26, pseudogene"	pseudogene
chrX	HGNC:37478	VDAC1P3	voltage dependent anion channel 1 pseudogene 3	pseudogene
chrX	HGNC:37930	EIF4A1P10	eukaryotic translation initiation factor 4A1 pseudogene 10	pseudogene
chrX	HGNC:6431	KRT18P11	keratin 18 pseudogene 11	pseudogene
chrX	HGNC:41516	SNX3P1X	sorting nexin 3 pseudogene 1 X-linked	pseudogene
chrX	HGNC:36685	RPL26P36	ribosomal protein L26 pseudogene 36	pseudogene
chrX	HGNC:53818	TUSC2P2	TUSC2 pseudogene 2	pseudogene
chrX	HGNC:55016	DLGAP5P2	DLGAP5 pseudogene 2	pseudogene
chrX	HGNC:55017	AP2B1P1	AP2B1 pseudogene 1	pseudogene
chrX	HGNC:38861	ST13P18	"ST13, Hsp70 interacting protein pseudogene 18"	pseudogene
chrX	HGNC:55018	NT5DC1P1	NT5DC1 pseudogene 1	pseudogene
chrX	HGNC:36105	RPL7P55	ribosomal protein L7 pseudogene 55	pseudogene
chrX	HGNC:7639	NAP1L3	nucleosome assembly protein 1 like 3	gene with protein product
chrX	HGNC:26748	FAM133A	family with sequence similarity 133 member A	gene with protein product
chrX	HGNC:55020	USP37P1	USP37 pseudogene 1	pseudogene
chrX	HGNC:47295	RNU6-332P	"RNA, U6 small nuclear 332, pseudogene"	pseudogene
chrX	HGNC:55021	TUBB4BP8	TUBB4B pseudogene 8	pseudogene
chrX	HGNC:38100	PAICSP7	"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase pseudogene 7"	pseudogene
chrX	HGNC:37695	CCNB1IP1P3	cyclin B1 interacting protein 1 pseudogene 3	pseudogene
chrX	HGNC:35331	MIR548M	microRNA 548m	"RNA, micro"
chrX	HGNC:1443	CALM1P1	calmodulin 1 pseudogene 1	pseudogene
chrX	HGNC:43410	RNA5SP510	"RNA, 5S ribosomal pseudogene 510"	pseudogene
chrX	HGNC:55023	GTF3C6P1	GTF3C6 pseudogene 1	pseudogene
chrX	HGNC:48754	HNRNPDLP3	HNRNPDL pseudogene 3	pseudogene
chrX	HGNC:48752	HNRNPDLP1	HNRNPDL pseudogene 1	pseudogene
chrX	HGNC:35756	RPS7P13	ribosomal protein S7 pseudogene 13	pseudogene
chrX	HGNC:55026	KAT7P1	KAT7 pseudogene 1	pseudogene
chrX	HGNC:46395	RN7SL379P	"RNA, 7SL, cytoplasmic 379, pseudogene"	pseudogene
chrX	HGNC:36830	RPS29P28	ribosomal protein S29 pseudogene 28	pseudogene
chrX	HGNC:51447	BRDTP1	bromodomain testis associated pseudogene 1	pseudogene
chrX	HGNC:45918	RN7SKP194	RN7SK pseudogene 194	pseudogene
chrX	HGNC:55027	SKP2P1	SKP2 pseudogene 1	pseudogene
chrX	HGNC:2877	DIAPH2	diaphanous related formin 2	gene with protein product
chrX	HGNC:30305	RPA4	replication protein A4	gene with protein product
chrX	HGNC:52268	NDUFB5P2	NADH:ubiquinone oxidoreductase subunit B5 pseudogene 2	pseudogene
chrX	HGNC:46090	RN7SL74P	"RNA, 7SL, cytoplasmic 74, pseudogene"	pseudogene
chrX	HGNC:16972	DIAPH2-AS1	DIAPH2 antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:55028	NCKAP1P1	NCKAP1 pseudogene 1	pseudogene
chrX	HGNC:55029	KPNB1P1	KPNB1 pseudogene 1	pseudogene
chrX	HGNC:36382	RPL6P29	ribosomal protein L6 pseudogene 29	pseudogene
chrX	HGNC:3198	EEF1A1P15	eukaryotic translation elongation factor 1 alpha 1 pseudogene 15	pseudogene
chrX	HGNC:39123	HMGB1P32	high mobility group box 1 pseudogene 32	pseudogene
chrX	HGNC:55030	TEX101P1	TEX101 pseudogene 1	pseudogene
chrX	HGNC:45187	XRCC6P5	X-ray repair cross complementing 6 pseudogene 5	pseudogene
chrX	HGNC:51316	B3GNT2P1	B3GNT2 pseudogene 1	pseudogene
chrX	HGNC:55031	CTDSPL2P1	CTDSPL2 pseudogene 1	pseudogene
chrX	HGNC:31462	RPSAP8	ribosomal protein SA pseudogene 8	pseudogene
chrX	HGNC:14270	PCDH19	protocadherin 19	gene with protein product
chrX	HGNC:17757	TNMD	tenomodulin	gene with protein product
chrX	HGNC:11858	TSPAN6	tetraspanin 6	gene with protein product
chrX	HGNC:30668	SRPX2	sushi repeat containing protein X-linked 2	gene with protein product
chrX	HGNC:15588	SYTL4	synaptotagmin like 4	gene with protein product
chrX	HGNC:53713	PPIAP89	peptidylprolyl isomerase A pseudogene 89	pseudogene
chrX	HGNC:55032	RAD21P1	RAD21 pseudogene 1	pseudogene
chrX	HGNC:2484	CSTF2	cleavage stimulation factor subunit 2	gene with protein product
chrX	HGNC:7889	NOX1	NADPH oxidase 1	gene with protein product
chrX	HGNC:39544	HNRNPA1P26	heterogeneous nuclear ribonucleoprotein A1 pseudogene 26	pseudogene
chrX	HGNC:29845	XKRX	XK related X-linked	gene with protein product
chrX	HGNC:39545	HNRNPA1P27	heterogeneous nuclear ribonucleoprotein A1 pseudogene 27	pseudogene
chrX	HGNC:54582	NSA2P3	NSA2 pseudogene 3	pseudogene
chrX	HGNC:55033	CSGALNACT2P1	CSGALNACT2 pseudogene 1	pseudogene
chrX	HGNC:31709	ARL13A	ADP ribosylation factor like GTPase 13A	gene with protein product
chrX	HGNC:25748	TRMT2B	tRNA methyltransferase 2 homolog B	gene with protein product
chrX	HGNC:25864	TMEM35A	transmembrane protein 35A	gene with protein product
chrX	HGNC:3968	CENPI	centromere protein I	gene with protein product
chrX	HGNC:37687	YWHAQP8	YWHAQ pseudogene 8	pseudogene
chrX	HGNC:3032	DRP2	dystrophin related protein 2	gene with protein product
